Campanha,Conjunto_Anuncios,Anuncio,Status_Veiculacao,Nivel_Veiculacao,Config_Atribuicao,Tipo_Resultado,Resultados,Alcance,Impressoes,Custo_Resultado,Qualidade,Taxa_Engajamento,Taxa_Conversao,Investimento,Frequencia,Cliques_Link,CPC,Cliques_Link_Unicos,CTR_Unico,Custo_Clique_Unico,Cadastros,Custo_Cadastro,Inicio_Relatorios,Fim_Relatorios,CPA,Apelido
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|09-11-NOVEMBRO-AZUL-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1536.0,10355,14530,0.13,–,–,–,200.0,1.40318687,30.0,6.66666667,30.0,0.28971511,0.13227513,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|09-11-NOVEMBRO-AZUL-FB,FOTO|HABITOS|09-11-NOVEMBRO-AZUL-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1536.0,10355,14530,0.13,–,–,–,200.0,1.40318687,30.0,6.66666667,30.0,0.28971511,0.13227513,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-NOVEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-JULHO,All,All,completed,campaign,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,40366.0,70992,111353,0.03,–,–,–,1160.0,1.56852885,13.0,89.23076923,13.0,0.01831192,0.2739726,0.0,,2023-06-01,2023-11-30,1160.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-JULHO,GERAL|INSTITUCIONAL|18-07-TELEATENDIMENTO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1759.0,8926,14892,0.23,–,–,–,400.0,1.66838449,3.0,133.33333333,3.0,0.03360968,0.22062879,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-JULHO,GERAL|INSTITUCIONAL|18-07-TELEATENDIMENTO-FB,VIDEO|HABITOS|18-07-TELEATENDIMENTO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1759.0,8926,14892,0.23,–,–,–,400.0,1.66838449,3.0,133.33333333,3.0,0.03360968,0.22062879,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-JULHO,GERAL|IDENTIFICACAO|20-07-M1H-FUTFUNCIONAL-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1546.0,8280,12779,0.26,–,–,–,400.0,1.54335749,9.0,44.44444444,9.0,0.10869565,0.24875622,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-JULHO,GERAL|IDENTIFICACAO|20-07-M1H-FUTFUNCIONAL-FB,FOTO|HABITOS|20-07-M1H-FUTFUNCIONAL-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1546.0,8280,12779,0.26,–,–,–,400.0,1.54335749,9.0,44.44444444,9.0,0.10869565,0.24875622,0.0,,2023-06-01,2023-11-30,400.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|14-07-BRUNO-FRANGO-CROCANTE-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,37061.0,57152,83682,0.01,–,–,–,360.0,1.46420073,1.0,360.0,1.0,0.00174972,0.2318094,0.0,,2023-06-01,2023-11-30,360.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|14-07-BRUNO-FRANGO-CROCANTE-FB,VIDEO|HABITOS|14-07-BRUNO-FRANGO-CROCANTE-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,37061.0,57152,83682,0.01,–,–,–,360.0,1.46420073,1.0,360.0,1.0,0.00174972,0.2318094,0.0,,2023-06-01,2023-11-30,360.0,MUDE1HABITO|2023-JULHO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-SETEMBRO,All,All,completed,campaign,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,86772.0,118783,161405,0.01,–,–,–,600.0,1.35882239,175.0,3.42857143,175.0,0.14732748,0.41841004,0.0,,2023-06-01,2023-11-30,600.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|18-09-BATATA-ROSTI-SEM-GLUTEN-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,29851.0,47616,52400,0.01,–,–,–,200.0,1.10047043,88.0,2.27272727,88.0,0.18481183,1.49253731,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|18-09-BATATA-ROSTI-SEM-GLUTEN-IG,VIDEO|HABITOS|18-09-BATATA-ROSTI-SEM-GLUTEN-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,29851.0,47616,52400,0.01,–,–,–,200.0,1.10047043,88.0,2.27272727,88.0,0.18481183,1.49253731,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,25636.0,41623,56105,0.01,–,–,–,200.0,1.34793263,0.0,,,,0.17391304,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-FB,VIDEO|HABITOS|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,25636.0,41623,56105,0.01,–,–,–,200.0,1.34793263,0.0,,,,0.17391304,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,31285.0,49648,52900,0.01,–,–,–,200.0,1.06550113,87.0,2.29885057,87.0,0.17523364,1.33333333,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-IG,VIDEO|HABITOS|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,31285.0,49648,52900,0.01,–,–,–,200.0,1.06550113,87.0,2.29885057,87.0,0.17523364,1.33333333,0.0,,2023-06-01,2023-11-30,200.0,MUDE1HABITO|2023-SETEMBRO
BINDER|FACEBOOK|INSTITUCIONAL|SAUDE|TRAFEGO|MASSIFICADO|RESIDENCIA-MEDICA-2023,All,All,inactive,campaign,Clique de 7 dias ou visualização de 1 dia,Visualizações da página de destino,679.0,70369,156152,0.73,–,–,–,495.47,2.21904532,1058.0,0.46830813,990.0,1.4068695,0.37309488,0.0,,2023-06-01,2023-11-30,495.47,MASSIFICADO|RESIDENCIA-MEDICA-2023
BINDER|FACEBOOK|INSTITUCIONAL|SAUDE|TRAFEGO|MASSIFICADO|RESIDENCIA-MEDICA-2023,MEDICOS|HOSPITAL-UNIMED|RESIDENCIA-MEDICA-2023,All,not_delivering,adset,Clique de 7 dias ou visualização de 1 dia,Visualizações da página de destino,679.0,70369,156152,0.73,–,–,–,495.47,2.21904532,1058.0,0.46830813,990.0,1.4068695,0.37309488,0.0,,2023-06-01,2023-11-30,495.47,MASSIFICADO|RESIDENCIA-MEDICA-2023
BINDER|FACEBOOK|INSTITUCIONAL|SAUDE|TRAFEGO|MASSIFICADO|RESIDENCIA-MEDICA-2023,MEDICOS|HOSPITAL-UNIMED|RESIDENCIA-MEDICA-2023,LINK|RESIDENCIA-MEDICA|HOSPITAL-UNIMED-RIO,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Visualizações da página de destino,679.0,70369,156152,0.73,–,–,–,495.47,2.21904532,1058.0,0.46830813,990.0,1.4068695,0.37309488,0.0,,2023-06-01,2023-11-30,495.47,MASSIFICADO|RESIDENCIA-MEDICA-2023
BINDER|FACEBOOK|INSTITUCIONAL|SAUDE|ALCANCE|MASSIFICADO|RESIDENCIA-MEDICA-2023,All,All,inactive,campaign,Clique de 7 dias ou visualização de 1 dia,Alcance,458735.0,458735,462810,1.05,–,–,–,480.61,1.00888312,276.0,1.74134058,275.0,0.05994746,1.12555035,0.0,,2023-06-01,2023-11-30,480.61,MASSIFICADO|RESIDENCIA-MEDICA-2023
BINDER|FACEBOOK|INSTITUCIONAL|SAUDE|ALCANCE|MASSIFICADO|RESIDENCIA-MEDICA-2023,MEDICOS|HOSPITAL-UNIMED|RESIDENCIA-MEDICA-2023,All,not_delivering,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,458735.0,458735,462810,1.05,–,–,–,480.61,1.00888312,276.0,1.74134058,275.0,0.05994746,1.12555035,0.0,,2023-06-01,2023-11-30,480.61,MASSIFICADO|RESIDENCIA-MEDICA-2023
BINDER|FACEBOOK|INSTITUCIONAL|SAUDE|ALCANCE|MASSIFICADO|RESIDENCIA-MEDICA-2023,MEDICOS|HOSPITAL-UNIMED|RESIDENCIA-MEDICA-2023,LINK|RESIDENCIA-MEDICA|HOSPITAL-UNIMED-RIO,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,458735.0,458735,462810,1.05,–,–,–,480.61,1.00888312,276.0,1.74134058,275.0,0.05994746,1.12555035,0.0,,2023-06-01,2023-11-30,480.61,MASSIFICADO|RESIDENCIA-MEDICA-2023
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-MAIO,All,All,completed,campaign,Clique de 7 dias ou visualização de 1 dia,,0.0,0,0,,–,–,–,0.0,0.0,0.0,,,,,0.0,,2023-06-01,2023-11-30,0.0,MUDE1HABITO|2023-MAIO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-MAIO,GERAL|PRIMEIRO-PASSO|29-05-THAISE-LEAL-PRE-E-POS-TREINO-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,,0.0,0,0,,–,–,–,0.0,0.0,0.0,,,,,0.0,,2023-06-01,2023-11-30,0.0,MUDE1HABITO|2023-MAIO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-MAIO,GERAL|PRIMEIRO-PASSO|29-05-THAISE-LEAL-PRE-E-POS-TREINO-IG,VIDEO|HABITOS|29-05-THAISE-LEAL-PRE-E-POS-TREINO-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,,0.0,0,0,,–,–,–,0.0,0.0,0.0,,,,,0.0,,2023-06-01,2023-11-30,0.0,MUDE1HABITO|2023-MAIO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-MAIO,GERAL|PRIMEIRO-PASSO|29-05-THAISE-LEAL-PRE-E-POS-TREINO-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,,0.0,0,0,,–,–,–,0.0,0.0,0.0,,,,,0.0,,2023-06-01,2023-11-30,0.0,MUDE1HABITO|2023-MAIO
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-MAIO,GERAL|PRIMEIRO-PASSO|29-05-THAISE-LEAL-PRE-E-POS-TREINO-STORY-IG,VIDEO|HABITOS|29-05-THAISE-LEAL-PRE-E-POS-TREINO-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,,0.0,0,0,,–,–,–,0.0,0.0,0.0,,,,,0.0,,2023-06-01,2023-11-30,0.0,MUDE1HABITO|2023-MAIO
